episode,reward,avg_reward_100,avg_loss_100,avg_q_100,epsilon
494,25.0,18.8,0.04013905745116062,0,0.64093888
495,-15.0,18.6,0.02949575847469532,0,0.64064089
496,15.0,18.8,0.038963486986303905,0,0.6398874999999999
497,15.0,18.2,0.036293591549547276,0,0.63927073
498,-5.0,18.2,0.04652954211102042,0,0.63887869
499,5.0,18.2,0.03647408822740544,0,0.6382322199999999
500,-5.0,18.1,0.05414942669216544,0,0.63770158
501,5.0,18.2,0.06009493096955339,0,0.63740062
502,5.0,17.2,0.04920964598481078,0,0.63703234
503,15.0,17.1,0.043148501728865085,0,0.63645022
504,15.0,15.4,0.03531069530370587,0,0.63616312
505,5.0,14.5,0.043326751499116654,0,0.6357859299999999
506,5.0,14.5,0.04377109491477313,0,0.63537409
507,-5.0,14.3,0.05450381980128441,0,0.6349622500000001
508,-5.0,14.2,0.046466774424006874,0,0.63467317
509,5.0,13.9,0.036688414944837856,0,0.63437122
510,5.0,13.8,0.06074508622805297,0,0.6340880799999999
511,-5.0,13.5,0.053804074343206595,0,0.63379504
512,5.0,13.6,0.01973352466513461,0,0.63350002
513,5.0,13.6,0.041043475335281986,0,0.63320203
514,-5.0,13.4,0.05021642101837642,0,0.63291295
515,-5.0,13.4,0.05152117791891214,0,0.63252883
516,-15.0,13.1,0.03935027713116142,0,0.63223282
517,5.0,13.2,0.053912662912989615,0,0.63192889
518,-5.0,13.1,0.057529423568048514,0,0.63143983
519,5.0,13.0,0.03539728726369504,0,0.63102502
520,5.0,13.1,0.0394833990875486,0,0.63072604
521,5.0,13.0,0.05505905092148169,0,0.63042805
522,5.0,12.8,0.04966860386644839,0,0.630136
523,15.0,12.8,0.0245427776554061,0,0.62965486
524,35.0,13.1,0.04451656520963297,0,0.62923708
525,5.0,13.2,0.03209053486658377,0,0.62894899
526,-5.0,13.2,0.04068844185472699,0,0.62865496
527,45.0,13.3,0.05533026293618604,0,0.62791246
528,5.0,13.2,0.03235678252312937,0,0.62754418
529,5.0,13.2,0.026807874418445864,0,0.6272452
530,45.0,13.6,0.06161991144057538,0,0.62650171
531,-5.0,13.5,0.044935659213879264,0,0.62620075
532,-5.0,13.6,0.038191699390372376,0,0.6259096900000001
533,15.0,13.9,0.06279228085702926,0,0.625483
534,15.0,14.0,0.05366020553185081,0,0.62511571
535,5.0,14.1,0.040331378071205105,0,0.6244464700000001
536,5.0,14.2,0.030649185208967537,0,0.62392375
537,35.0,14.3,0.044748766558041095,0,0.62339905
538,15.0,14.5,0.04810072590917116,0,0.6229941400000001
539,-5.0,14.1,0.049976948535186236,0,0.62260804
540,5.0,8.0,0.04993942216548021,0,0.62214472
541,5.0,7.9,0.025518314830915188,0,0.6218586100000001
542,5.0,8.0,0.04735587705603393,0,0.6213844
543,5.0,8.0,0.046061531481227574,0,0.6210002800000001
544,5.0,8.0,0.039247004802018634,0,0.6207003099999999
545,25.0,8.3,0.04179871880682185,0,0.62007463
546,-5.0,8.2,0.05035837826326315,0,0.61978159
547,25.0,8.5,0.06560759475876693,0,0.61927372
548,15.0,8.7,0.06928462679657969,0,0.6189688
549,-5.0,8.6,0.04176541577195167,0,0.61857775
550,-5.0,8.5,0.045780403607641344,0,0.61827085
551,5.0,8.6,0.038517948756780246,0,0.61788376
552,35.0,8.7,0.03894914199307095,0,0.6173184700000001
553,15.0,8.7,0.0409303313397686,0,0.61687594
554,5.0,8.7,0.04582301000053121,0,0.61650766
555,15.0,8.6,0.06781236317423463,0,0.6161374000000001
556,25.0,8.6,0.0412532442335214,0,0.6156721
557,15.0,8.1,0.05292425636369444,0,0.6151186900000001
558,-15.0,7.8,0.06905739808251382,0,0.61481476
559,15.0,7.9,0.05511941660995944,0,0.61451875
560,5.0,7.9,0.05103985673842544,0,0.61422472
561,15.0,8.1,0.061331832496944114,0,0.6139316800000001
562,5.0,8.1,0.06530274658594863,0,0.61363765
563,5.0,8.1,0.04560748275456717,0,0.61326937
564,5.0,8.1,0.048332469210145064,0,0.61289614
565,15.0,8.3,0.04118150421567407,0,0.6125922100000001
566,5.0,8.3,0.05150998773508036,0,0.61230808
567,25.0,8.6,0.06400666739791631,0,0.61185763
568,-5.0,8.6,0.06651235344615998,0,0.61156459
569,5.0,8.6,0.06703055863865302,0,0.6112666
570,-5.0,8.5,0.06753191685995262,0,0.6109795
571,-5.0,8.4,0.06192134639582946,0,0.61069339
572,5.0,7.5,0.059122212683505496,0,0.6104102499999999
573,25.0,7.8,0.048886566908913666,0,0.6099904899999999
574,-5.0,7.6,0.03962200008012587,0,0.60969151
575,5.0,7.5,0.042538046667323214,0,0.60926086
576,35.0,7.9,0.04563115364951955,0,0.60884308
577,15.0,8.0,0.049864446399296866,0,0.6083233299999999
578,5.0,8.0,0.050641842458026075,0,0.6080372199999999
579,5.0,8.2,0.04851086250157095,0,0.6076234
580,5.0,8.1,0.06280255645469879,0,0.6073313499999999
581,-5.0,7.7,0.044746525461814596,0,0.60702742
582,5.0,7.4,0.040549107328552055,0,0.60672943
583,5.0,7.4,0.05217757679922215,0,0.60629581
584,-15.0,7.1,0.04687554094045481,0,0.60599881
585,5.0,7.0,0.07093367674926412,0,0.6055622199999999
586,15.0,7.1,0.06404529527993873,0,0.60525928
587,-5.0,7.0,0.046849139702171666,0,0.6048415
588,5.0,7.2,0.04382131358855986,0,0.60439798
589,5.0,7.2,0.06218088289388106,0,0.60400396
590,5.0,7.0,0.05788189585386135,0,0.6036129100000001
591,-5.0,6.9,0.06843639951999649,0,0.60331393
592,35.0,7.1,0.05504144900347455,0,0.60267043
593,5.0,7.2,0.05326940347647906,0,0.60229324
594,-5.0,6.9,0.06166467067458143,0,0.60200416
595,-5.0,7.0,0.03867507203598507,0,0.6017160699999999
596,5.0,6.9,0.04676138715251,0,0.6010814800000001
597,15.0,6.9,0.0631524404011725,0,0.60071716
598,15.0,7.1,0.06520282931611292,0,0.60042214
599,5.0,7.1,0.05802829413900326,0,0.59986378
600,5.0,7.2,0.048013139837567,0,0.59957767
601,5.0,7.2,0.027217624681070446,0,0.59929651
602,-15.0,7.0,0.06145715163234854,0,0.5989995100000001
603,25.0,7.1,0.03403567373206897,0,0.5986074699999999
604,-5.0,6.9,0.03718659501209913,0,0.59831938
605,5.0,6.9,0.05445479346293723,0,0.59803228
606,15.0,7.0,0.05041043801989872,0,0.59773429
607,25.0,7.3,0.039665604192196044,0,0.59734621
608,5.0,7.4,0.05880758314946433,0,0.59706109
609,-5.0,7.3,0.05139522854828101,0,0.59675419
610,5.0,7.3,0.0433738329805783,0,0.59645026
611,5.0,7.4,0.06251185203815111,0,0.5961394
612,-5.0,7.3,0.052562115052423905,0,0.5957354800000001
613,5.0,7.3,0.03685809939830506,0,0.59543155
614,5.0,7.4,0.047606574114615795,0,0.5951305899999999
615,5.0,7.5,0.05358891875410336,0,0.5948325999999999
616,-5.0,7.6,0.06867295410644146,0,0.59453857
617,5.0,7.6,0.0553184274466912,0,0.59423959
618,-5.0,7.6,0.059384552284609524,0,0.59393467
619,15.0,7.7,0.04577149522636319,0,0.5936376699999999
620,5.0,7.7,0.032380983641123746,0,0.59319415
621,-5.0,7.6,0.058128919555747414,0,0.5929030900000001
622,15.0,7.7,0.059279403800683216,0,0.59221999
623,25.0,7.8,0.06117646135004179,0,0.59192497
624,5.0,7.5,0.05005088196907309,0,0.59152402
625,-5.0,7.4,0.040238809158508956,0,0.5912220699999999
626,-5.0,7.4,0.07030884816333127,0,0.59093299
627,5.0,7.0,0.06219082421710482,0,0.59064292
628,25.0,7.2,0.04427487792665488,0,0.59032117
629,-5.0,7.1,0.07824136870607618,0,0.59002219
630,15.0,6.8,0.05387838377264416,0,0.58964401
631,15.0,7.0,0.05551083532736811,0,0.58935196
632,-15.0,6.9,0.051067790001034154,0,0.5888589399999999
633,-15.0,6.6,0.04687514530683984,0,0.58841641
634,25.0,6.7,0.05078930018375104,0,0.5881006
635,5.0,6.7,0.048210016931116116,0,0.58781845
636,15.0,6.8,0.0447001889947569,0,0.58712743
637,-5.0,6.4,0.03572617478967004,0,0.58684231
638,5.0,6.3,0.04234936725937587,0,0.58625029
639,5.0,6.4,0.04742757801715925,0,0.58578895
640,5.0,6.4,0.05335276834310207,0,0.58550284
641,45.0,6.8,0.04953902316992753,0,0.5657028399999999
642,-5.0,6.7,0.05353613325802144,0,0.56541079
643,35.0,7.0,0.022358535016683164,0,0.54561079
644,-5.0,6.9,0.03389242188670323,0,0.54531973
645,-5.0,6.6,0.035646333010299715,0,0.54503362
646,-5.0,6.6,0.030173883470561123,0,0.54473662
647,-5.0,6.3,0.045400753572830584,0,0.5444416
648,5.0,6.2,0.044862984405190216,0,0.54415846
649,5.0,6.3,0.038082583696450456,0,0.5438565099999999
650,5.0,6.4,0.023144934003139498,0,0.5435723800000001
651,5.0,6.4,0.024413898673410584,0,0.54290215
652,15.0,6.2,0.025140048174580442,0,0.54260812
653,15.0,6.2,0.029569738941063406,0,0.54230617
654,-5.0,6.1,0.04059817756598932,0,0.54202204
655,5.0,6.0,0.03439324008959375,0,0.54173593
656,-5.0,5.7,0.030127019399005802,0,0.54143893
657,5.0,5.6,0.0353473341272911,0,0.54115282
658,-5.0,5.7,0.027606986427417723,0,0.54085879
659,-5.0,5.5,0.024690837161033416,0,0.54042913
660,25.0,5.7,0.030510139873258596,0,0.54011926
661,-5.0,5.5,0.027926697712282476,0,0.5397133599999999
662,15.0,5.6,0.029714312412615983,0,0.53909362
663,5.0,5.6,0.05348167189440574,0,0.53881048
664,5.0,5.6,0.029309160770717425,0,0.53808283
665,25.0,5.7,0.030295903043188445,0,0.53777791
666,5.0,5.7,0.03194090181765205,0,0.53748883
667,-5.0,5.4,0.03978795206130599,0,0.53719579
668,5.0,5.5,0.030357322145137006,0,0.53665228
669,25.0,5.7,0.027834082560875686,0,0.53621173
670,-5.0,5.7,0.021623615450589568,0,0.5357998900000001
671,635.0,12.1,0.036933959421003235,0,0.5327596
672,5.0,12.1,0.06808078915040823,0,0.5322913300000001
673,15.0,12.0,0.06132225638793898,0,0.53151121
674,5.0,12.1,0.05015387861858471,0,0.53122015
675,25.0,12.3,0.03606312127674755,0,0.53041825
676,15.0,12.1,0.04831405252334662,0,0.52973218
677,5.0,12.0,0.02290987612796016,0,0.52930252
678,5.0,12.0,0.04280738910747459,0,0.5289322599999999
679,5.0,12.0,0.05207996218465269,0,0.5284441900000001
680,35.0,12.3,0.04182886906710337,0,0.52767001
681,35.0,12.7,0.04365795366342354,0,0.5270601699999999
682,-15.0,12.5,0.04106355388139491,0,0.52676911
683,15.0,12.6,0.034929041396972026,0,0.52640677
684,-5.0,12.7,0.048021248007135,0,0.52609987
685,-5.0,12.6,0.04110956352946232,0,0.52580584
686,-5.0,12.4,0.04612860097273369,0,0.5254999300000001
687,5.0,12.5,0.054809876749241086,0,0.5251108600000001
688,25.0,12.7,0.04417552785380394,0,0.5245881400000001
689,-5.0,12.6,0.05670961293319124,0,0.52429114
690,5.0,12.6,0.03878790116610617,0,0.5238426700000001
691,-15.0,12.5,0.04142127105485997,0,0.52354072
692,15.0,12.3,0.028237632789059715,0,0.5231259100000001
693,15.0,12.4,0.030256324313086225,0,0.52259824
694,5.0,12.5,0.049339193102059656,0,0.52231213
695,25.0,12.8,0.03248151314597635,0,0.52201018
696,5.0,12.8,0.04152320185030476,0,0.52172605
697,15.0,12.8,0.03063427159220737,0,0.52129837
698,-5.0,12.6,0.03878898094779288,0,0.52099642
699,35.0,12.9,0.035254320980166086,0,0.52032718
700,25.0,13.1,0.03517891562012664,0,0.51958468
701,-5.0,13.0,0.043661343176136146,0,0.51920749
702,5.0,13.2,0.03220513239473803,0,0.51881248
703,25.0,13.2,0.034004943310137606,0,0.51838282
704,-5.0,13.2,0.04787445330512128,0,0.51808681
705,-5.0,13.1,0.04572783285955666,0,0.5178007
706,15.0,13.1,0.04806359484697168,0,0.51728788
707,15.0,13.0,0.04019830811921565,0,0.51692356
708,15.0,13.1,0.05052715827274369,0,0.51632461
709,5.0,13.2,0.052134980325863584,0,0.51603553
710,5.0,13.2,0.03772114700739621,0,0.51548806
711,-5.0,13.1,0.03838839298012317,0,0.51511681
712,5.0,13.2,0.07111758048296907,0,0.51481882
713,5.0,13.2,0.03734263999198447,0,0.51452776
714,5.0,13.2,0.046516445653905975,0,0.51401494
715,-15.0,13.0,0.04004726418163045,0,0.51372289
716,5.0,13.1,0.03189436568012752,0,0.5134288600000001
717,5.0,13.1,0.0385513363021164,0,0.51305662
718,-5.0,13.1,0.037128887191065586,0,0.51276754
719,5.0,13.0,0.037451850492798255,0,0.51232897
720,-5.0,12.9,0.04225915823393734,0,0.51203098
721,-5.0,12.9,0.06150335318016005,0,0.5117419
722,5.0,12.8,0.021763961218020995,0,0.51144292
723,15.0,12.7,0.05376746427580656,0,0.5109716799999999
724,5.0,12.7,0.056609057617679356,0,0.51068656
725,-15.0,12.6,0.0544829455895524,0,0.51039352
726,5.0,12.7,0.05174861946667079,0,0.51010147
727,-5.0,12.6,0.0435507492814213,0,0.50980546
728,-5.0,12.3,0.05021294950158335,0,0.50951737
729,-5.0,12.3,0.036266015549226725,0,0.50922136
730,5.0,12.2,0.032943641710298836,0,0.50893228
731,5.0,12.1,0.044820235260776824,0,0.50842243
732,5.0,12.3,0.05706636640155921,0,0.50799376
733,5.0,12.5,0.04032042832237494,0,0.50770171
734,25.0,12.5,0.038277957120662905,0,0.50719582
735,-5.0,12.4,0.03281274408385798,0,0.50681566
736,25.0,12.5,0.03613027715255157,0,0.50652064
737,25.0,12.8,0.03160970523094875,0,0.50622562
738,-15.0,12.6,0.03928363096263638,0,0.50593456
739,5.0,12.6,0.028483291719348925,0,0.50564944
740,5.0,12.6,0.04824976138435886,0,0.5052772
741,-5.0,12.1,0.0494599833706161,0,0.5049821800000001
742,-5.0,12.1,0.04677963905443903,0,0.50468716
